PWVmidTim        PW
20191012/0215   -9.9
20191012/0245   -9.9
20191012/0315   -9.9
20191012/0345   -9.9
20191012/0415   -9.9
20191012/0445   -9.9
20191012/0515   -9.9
20191012/0545   -9.9
20191012/0615   -9.9
20191012/0645   -9.9
20191012/0715   -9.9
20191012/0745   -9.9
20191012/0815   -9.9
20191012/0845   -9.9
20191012/0915   -9.9
20191012/0945   -9.9
20191012/1015   -9.9
20191012/1045   -9.9
20191012/1115   -9.9
20191012/1145   -9.9
20191012/1215   -9.9
20191012/1245   -9.9
20191012/1315   -9.9
20191012/1345   -9.9
20191012/1415   -9.9
20191012/1445   -9.9
20191012/1515   -9.9
20191012/1545   -9.9
20191012/1615   -9.9
20191012/1645   -9.9
20191012/1715   -9.9
20191012/1745   -9.9
20191012/1815   -9.9
20191012/1845   -9.9
20191012/1915   -9.9
20191012/1945   -9.9
20191012/2015   -9.9
20191012/2045   -9.9
20191012/2115   -9.9
20191012/2145   -9.9
20191012/2215   -9.9
20191012/2245   -9.9
20191012/2315   -9.9
20191012/2345   -9.9
20191013/0015   -9.9
20191013/0045   -9.9
20191013/0115   -9.9
20191013/0145   -9.9
20191013/0215   -9.9
20191013/0245   -9.9
20191013/0315   -9.9
20191013/0345   -9.9
20191013/0415   -9.9
20191013/0445   -9.9
20191013/0515   -9.9
20191013/0545   -9.9
20191013/0615   -9.9
20191013/0645   -9.9
20191013/0715   -9.9
20191013/0745   -9.9
20191013/0815   -9.9
20191013/0845   -9.9
20191013/0915   -9.9
20191013/0945   -9.9
20191013/1015   -9.9
20191013/1045   -9.9
20191013/1115   -9.9
20191013/1145   -9.9
20191013/1215   -9.9
20191013/1245   -9.9
20191013/1315   -9.9
20191013/1345   -9.9
20191013/1415   -9.9
20191013/1445   -9.9
20191013/1515   -9.9
20191013/1545   -9.9
20191013/1615   -9.9
20191013/1645   -9.9
20191013/1715   -9.9
20191013/1745   -9.9
20191013/1815   -9.9
20191013/1845   -9.9
20191013/1915   -9.9
20191013/1945   -9.9
20191013/2015   -9.9
20191013/2045   -9.9
20191013/2115   -9.9
20191013/2145   -9.9
20191013/2215   -9.9
20191013/2245   -9.9
20191013/2315   -9.9
20191013/2345   -9.9
20191014/0015   -9.9
20191014/0045   -9.9
20191014/0115   -9.9
20191014/0145   -9.9
20191014/0215   -9.9
20191014/0245   -9.9
20191014/0315   -9.9
20191014/0345   -9.9
20191014/0415   -9.9
20191014/0445   -9.9
20191014/0515   -9.9
20191014/0545   -9.9
20191014/0615   -9.9
20191014/0645   -9.9
20191014/0715   -9.9
20191014/0745   -9.9
20191014/0815   -9.9
20191014/0845   -9.9
20191014/0915   -9.9
20191014/0945   -9.9
20191014/1015   -9.9
20191014/1045   -9.9
20191014/1115   -9.9
20191014/1145   -9.9
20191014/1215   -9.9
20191014/1245   -9.9
20191014/1315   -9.9
20191014/1345   -9.9
20191014/1415   -9.9
20191014/1445   -9.9
20191014/1515   -9.9
20191014/1545   -9.9
20191014/1615   -9.9
20191014/1645   -9.9
20191014/1715   -9.9
20191014/1745   -9.9
20191014/1815   -9.9
20191014/1845   -9.9
20191014/1915   -9.9
20191014/1945   -9.9
20191014/2015   -9.9
20191014/2045   -9.9
20191014/2115   -9.9
20191014/2145   -9.9
20191014/2215   -9.9
20191014/2245   -9.9
20191014/2315   -9.9
20191014/2345   -9.9
20191015/0015   -9.9
20191015/0045   -9.9
20191015/0115   -9.9
20191015/0145   -9.9
20191015/0215   -9.9
20191015/0245   -9.9
20191015/0315   -9.9
20191015/0345   -9.9
20191015/0415   -9.9
20191015/0445   -9.9
20191015/0515   -9.9
20191015/0545   -9.9
20191015/0615   -9.9
20191015/0645   -9.9
20191015/0715   -9.9
20191015/0745   -9.9
20191015/0815   -9.9
20191015/0845   -9.9
20191015/0915   -9.9
20191015/0945   -9.9
20191015/1015   -9.9
20191015/1045   -9.9
20191015/1115   -9.9
20191015/1145   -9.9
20191015/1215   -9.9
20191015/1245   -9.9
20191015/1315   -9.9
20191015/1345   -9.9
20191015/1415   -9.9
20191015/1445   -9.9
20191015/1515   -9.9
20191015/1545   -9.9
20191015/1615   -9.9
20191015/1645   -9.9
20191015/1715   -9.9
20191015/1745   -9.9
20191015/1815   -9.9
20191015/1845   -9.9
20191015/1915   -9.9
20191015/1945   -9.9
20191015/2015   -9.9
20191015/2045   -9.9
20191015/2115   -9.9
20191015/2145   -9.9
20191015/2215   -9.9
20191015/2245   -9.9
20191015/2315   -9.9
20191015/2345   -9.9
20191016/0015   -9.9
20191016/0045   -9.9
20191016/0115   -9.9
20191016/0145   -9.9
20191016/0215   -9.9
20191016/0245   -9.9
20191016/0315   -9.9
20191016/0345   -9.9
20191016/0415   -9.9
20191016/0445   -9.9
20191016/0515   -9.9
20191016/0545   -9.9
20191016/0615   -9.9
20191016/0645   -9.9
20191016/0715   -9.9
20191016/0745   -9.9
20191016/0815   -9.9
20191016/0845   -9.9
20191016/0915   -9.9
20191016/0945   -9.9
20191016/1015   -9.9
20191016/1045   -9.9
20191016/1115   -9.9
20191016/1145   -9.9
20191016/1215   -9.9
20191016/1245   -9.9
20191016/1315   -9.9
20191016/1345   -9.9
20191016/1415   -9.9
20191016/1445   -9.9
20191016/1515   -9.9
20191016/1545   -9.9
20191016/1615   -9.9
20191016/1645   -9.9
20191016/1715   -9.9
20191016/1745   -9.9
20191016/1815   -9.9
20191016/1845   -9.9
20191016/1915   -9.9
20191016/1945   -9.9
20191016/2015   -9.9
20191016/2045   -9.9
20191016/2115   -9.9
20191016/2145   -9.9
20191016/2215   -9.9
20191016/2245   -9.9
20191016/2315   -9.9
20191016/2345   -9.9
20191017/0015   -9.9
20191017/0045   -9.9
20191017/0115   -9.9
20191017/0145   -9.9
20191017/0215   -9.9
20191017/0245   -9.9
20191017/0315   -9.9
20191017/0345   -9.9
20191017/0415   -9.9
20191017/0445   -9.9
20191017/0515   -9.9
20191017/0545   -9.9
20191017/0615   -9.9
20191017/0645   -9.9
20191017/0715   -9.9
20191017/0745   -9.9
20191017/0815   -9.9
20191017/0845   -9.9
20191017/0915   -9.9
20191017/0945   -9.9
20191017/1015   -9.9
20191017/1045   -9.9
20191017/1115   -9.9
20191017/1145   -9.9
20191017/1215   -9.9
20191017/1245   -9.9
20191017/1315   -9.9
20191017/1345   -9.9
20191017/1415   -9.9
20191017/1445   -9.9
20191017/1515   -9.9
20191017/1545   -9.9
20191017/1615   -9.9
20191017/1645   -9.9
20191017/1715   -9.9
20191017/1745   -9.9
20191017/1815   -9.9
20191017/1845   -9.9
20191017/1915   -9.9
20191017/1945   -9.9
20191017/2015   -9.9
20191017/2045   -9.9
20191017/2115   -9.9
20191017/2145   -9.9
20191017/2215   -9.9
20191017/2245   -9.9
20191017/2315   -9.9
20191017/2345   -9.9
20191018/0015   -9.9
20191018/0045   -9.9
20191018/0115   -9.9
20191018/0145   -9.9
20191018/0215   -9.9
20191018/0245   -9.9
20191018/0315   -9.9
20191018/0345   -9.9
20191018/0415   -9.9
20191018/0445   -9.9
20191018/0515   -9.9
20191018/0545   -9.9
20191018/0615   -9.9
20191018/0645   -9.9
20191018/0715   -9.9
20191018/0745   -9.9
20191018/0815   -9.9
20191018/0845   -9.9
20191018/0915   -9.9
20191018/0945   -9.9
20191018/1015   -9.9
20191018/1045   -9.9
20191018/1115   -9.9
20191018/1145   -9.9
20191018/1215   -9.9
20191018/1245   -9.9
20191018/1315   -9.9
20191018/1345   -9.9
20191018/1415   -9.9
20191018/1445   -9.9
20191018/1515   -9.9
20191018/1545   -9.9
20191018/1615   -9.9
20191018/1645   -9.9
20191018/1715   -9.9
20191018/1745   -9.9
20191018/1815   -9.9
20191018/1845   -9.9
20191018/1915   -9.9
20191018/1945   -9.9
20191018/2015   -9.9
20191018/2045   -9.9
20191018/2115   -9.9
20191018/2145   -9.9
20191018/2215   -9.9
20191018/2245   -9.9
20191018/2315   -9.9
20191018/2345   -9.9
20191019/0015   -9.9
20191019/0045   -9.9
20191019/0115   -9.9
20191019/0145   -9.9
20191019/0215   -9.9
20191019/0245   -9.9
20191019/0315   -9.9
20191019/0345   -9.9
20191019/0415   -9.9
20191019/0445   -9.9
20191019/0515   -9.9
20191019/0545   -9.9
20191019/0615   -9.9
20191019/0645   -9.9
20191019/0715   -9.9
20191019/0745   -9.9
20191019/0815   -9.9
20191019/0845   -9.9
20191019/0915   -9.9
20191019/0945   -9.9
20191019/1015   -9.9
20191019/1045   -9.9
20191019/1115   -9.9
20191019/1145   -9.9
20191019/1215   -9.9
20191019/1245   -9.9
20191019/1315   -9.9
20191019/1345   -9.9
20191019/1415   -9.9
20191019/1445   -9.9
20191019/1515   -9.9
20191019/1545   -9.9
20191019/1615   -9.9
20191019/1645   -9.9
20191019/1715   -9.9
20191019/1745   -9.9
20191019/1815   -9.9
20191019/1845   -9.9
20191019/1915   -9.9
20191019/1945   -9.9
20191019/2015   -9.9
20191019/2045   -9.9
20191019/2115   -9.9
20191019/2145   -9.9
20191019/2215   -9.9
20191019/2245   -9.9
20191019/2315   -9.9
20191019/2345   -9.9
20191020/0015   -9.9
20191020/0045   -9.9
20191020/0115   -9.9
20191020/0145   -9.9
20191020/0215   -9.9
20191020/0245   -9.9
20191020/0315   -9.9
20191020/0345   -9.9
20191020/0415   -9.9
20191020/0445   -9.9
20191020/0515   -9.9
20191020/0545   -9.9
20191020/0615   -9.9
20191020/0645   -9.9
20191020/0715   -9.9
20191020/0745   -9.9
20191020/0815   -9.9
20191020/0845   -9.9
20191020/0915   -9.9
20191020/0945   -9.9
20191020/1015   -9.9
20191020/1045   -9.9
20191020/1115   -9.9
20191020/1145   -9.9
20191020/1215   -9.9
20191020/1245   -9.9
20191020/1315   -9.9
20191020/1345   -9.9
20191020/1415   -9.9
20191020/1445   -9.9
20191020/1515   -9.9
20191020/1545   -9.9
20191020/1615   -9.9
20191020/1645   -9.9
20191020/1715   -9.9
20191020/1745   -9.9
20191020/1815   -9.9
20191020/1845   -9.9
20191020/1915   -9.9
20191020/1945   -9.9
20191020/2015   -9.9
20191020/2045   -9.9
20191020/2115   -9.9
20191020/2145   -9.9
20191020/2215   -9.9
20191020/2245   -9.9
20191020/2315   -9.9
20191020/2345   -9.9
20191021/0015   -9.9
20191021/0045   -9.9
20191021/0115   -9.9
20191021/0145   -9.9
20191021/0215   -9.9
20191021/0245   -9.9
20191021/0315   -9.9
20191021/0345   -9.9
20191021/0415   -9.9
20191021/0445   -9.9
20191021/0515   -9.9
20191021/0545   -9.9
20191021/0615   -9.9
20191021/0645   -9.9
20191021/0715   -9.9
20191021/0745   -9.9
20191021/0815   -9.9
20191021/0845   -9.9
20191021/0915   -9.9
20191021/0945   -9.9
20191021/1015   -9.9
20191021/1045   -9.9
20191021/1115   -9.9
20191021/1145   -9.9
20191021/1215   -9.9
20191021/1245   -9.9
20191021/1315   -9.9
20191021/1345   -9.9
20191021/1415   -9.9
20191021/1445   -9.9
20191021/1515   -9.9
20191021/1545   -9.9
20191021/1615   -9.9
20191021/1645   -9.9
20191021/1715   -9.9
20191021/1745   -9.9
20191021/1815   -9.9
20191021/1845   -9.9
20191021/1915   -9.9
20191021/1945   -9.9
20191021/2015   -9.9
20191021/2045   -9.9
20191021/2115   -9.9
20191021/2145   -9.9
20191021/2215   -9.9
20191021/2245   -9.9
20191021/2315   -9.9
20191021/2345   -9.9
20191022/0015   -9.9
20191022/0045   -9.9
20191022/0115   -9.9
20191022/0145   -9.9
20191022/0215   -9.9
20191022/0245   -9.9
20191022/0315   -9.9
20191022/0345   -9.9
20191022/0415   -9.9
20191022/0445   -9.9
20191022/0515   -9.9
20191022/0545   -9.9
20191022/0615   -9.9
20191022/0645   -9.9
20191022/0715   -9.9
20191022/0745   -9.9
20191022/0815   -9.9
20191022/0845   -9.9
20191022/0915   -9.9
20191022/0945   -9.9
20191022/1015   -9.9
20191022/1045   -9.9
20191022/1115   -9.9
20191022/1145   -9.9
20191022/1215   -9.9
20191022/1245   -9.9
20191022/1315   -9.9
20191022/1345   -9.9
20191022/1415   -9.9
20191022/1445   -9.9
20191022/1515   -9.9
20191022/1545   -9.9
20191022/1615   -9.9
20191022/1645   -9.9
20191022/1715   -9.9
20191022/1745   -9.9
20191022/1815   -9.9
20191022/1845   -9.9
20191022/1915   -9.9
20191022/1945   -9.9
20191022/2015   -9.9
20191022/2045   -9.9
20191022/2115   -9.9
20191022/2145   -9.9
20191022/2215   -9.9
20191022/2245   -9.9
20191022/2315   -9.9
20191022/2345   -9.9
20191023/0015   -9.9
20191023/0045   -9.9
20191023/0115   -9.9
20191023/0145   -9.9
20191023/0215   -9.9
20191023/0245   -9.9
20191023/0315   -9.9
20191023/0345   -9.9
20191023/0415   -9.9
20191023/0445   -9.9
20191023/0515   -9.9
20191023/0545   -9.9
20191023/0615   -9.9
20191023/0645   -9.9
20191023/0715   -9.9
20191023/0745   -9.9
20191023/0815   -9.9
20191023/0845   -9.9
20191023/0915   -9.9
20191023/0945   -9.9
20191023/1015   -9.9
20191023/1045   -9.9
20191023/1115   -9.9
20191023/1145   -9.9
20191023/1215   -9.9
20191023/1245   -9.9
20191023/1315   -9.9
20191023/1345   -9.9
20191023/1415   -9.9
20191023/1445   -9.9
20191023/1515   -9.9
20191023/1545   -9.9
20191023/1615   -9.9
20191023/1645   -9.9
20191023/1715   -9.9
20191023/1745   -9.9
20191023/1815   -9.9
20191023/1845   -9.9
20191023/1915   -9.9
20191023/1945   -9.9
20191023/2015   -9.9
20191023/2045   -9.9
20191023/2115   -9.9
20191023/2145   -9.9
20191023/2215   -9.9
20191023/2245   -9.9
20191023/2315   -9.9
20191023/2345   -9.9
20191024/0015   -9.9
20191024/0045   -9.9
20191024/0115   -9.9
20191024/0145   -9.9
20191024/0215   -9.9
20191024/0245   -9.9
20191024/0315   -9.9
20191024/0345   -9.9
20191024/0415   -9.9
20191024/0445   -9.9
20191024/0515   -9.9
20191024/0545   -9.9
20191024/0615   -9.9
20191024/0645   -9.9
20191024/0715   -9.9
20191024/0745   -9.9
20191024/0815   -9.9
20191024/0845   -9.9
20191024/0915   -9.9
20191024/0945   -9.9
20191024/1015   -9.9
20191024/1045   -9.9
20191024/1115   -9.9
20191024/1145   -9.9
20191024/1215   -9.9
20191024/1245   -9.9
20191024/1315   -9.9
20191024/1345   -9.9
20191024/1415   -9.9
20191024/1445   -9.9
20191024/1515   -9.9
20191024/1545   -9.9
20191024/1615   -9.9
20191024/1645   -9.9
20191024/1715   -9.9
20191024/1745   -9.9
20191024/1815   -9.9
20191024/1845   -9.9
20191024/1915   -9.9
20191024/1945   -9.9
20191024/2015   -9.9
20191024/2045   -9.9
20191024/2115   -9.9
20191024/2145   -9.9
20191024/2215   -9.9
20191024/2245   -9.9
20191024/2315   -9.9
20191024/2345   -9.9
20191025/0015   -9.9
20191025/0045   -9.9
20191025/0115   -9.9
20191025/0145   -9.9
20191025/0215   -9.9
20191025/0245   -9.9
20191025/0315   -9.9
20191025/0345   -9.9
20191025/0415   -9.9
20191025/0445   -9.9
20191025/0515   -9.9
20191025/0545   -9.9
20191025/0615   -9.9
20191025/0645   -9.9
20191025/0715   -9.9
20191025/0745   -9.9
20191025/0815   -9.9
20191025/0845   -9.9
20191025/0915   -9.9
20191025/0945   -9.9
20191025/1015   -9.9
20191025/1045   -9.9
20191025/1115   -9.9
20191025/1145   -9.9
20191025/1215   -9.9
20191025/1245   -9.9
20191025/1315   -9.9
20191025/1345   -9.9
20191025/1415   -9.9
20191025/1445   -9.9
20191025/1515   -9.9
20191025/1545   -9.9
20191025/1615   -9.9
20191025/1645   -9.9
20191025/1715   -9.9
20191025/1745   -9.9
20191025/1815   -9.9
20191025/1845   -9.9
20191025/1915   -9.9
20191025/1945   -9.9
20191025/2015   -9.9
20191025/2045   -9.9
20191025/2115   -9.9
20191025/2145   -9.9
20191025/2215   -9.9
20191025/2245   -9.9
20191025/2315   -9.9
20191025/2345   -9.9
20191026/0015   -9.9
20191026/0045   -9.9
20191026/0115   -9.9
20191026/0145   -9.9
20191026/0215   -9.9
20191026/0245   -9.9
20191026/0315   -9.9
20191026/0345   -9.9
20191026/0415   -9.9
20191026/0445   -9.9
20191026/0515   -9.9
20191026/0545   -9.9
20191026/0615   -9.9
20191026/0645   -9.9
20191026/0715   -9.9
20191026/0745   -9.9
20191026/0815   -9.9
20191026/0845   -9.9
20191026/0915   -9.9
20191026/0945   -9.9
20191026/1015   -9.9
20191026/1045   -9.9
20191026/1115   -9.9
20191026/1145   -9.9
20191026/1215   -9.9
20191026/1245   -9.9
20191026/1315   -9.9
20191026/1345   -9.9
20191026/1415   -9.9
20191026/1445   -9.9
20191026/1515   -9.9
20191026/1545   -9.9
20191026/1615   -9.9
20191026/1645   -9.9
20191026/1715   -9.9
20191026/1745   -9.9
20191026/1815   -9.9
20191026/1845   -9.9
20191026/1915   -9.9
20191026/1945   -9.9
20191026/2015   -9.9
20191026/2045   -9.9
20191026/2115   -9.9
20191026/2145   -9.9
20191026/2215   -9.9
20191026/2245   -9.9
20191026/2315   -9.9
20191026/2345   -9.9
20191027/0015   -9.9
20191027/0045   -9.9
20191027/0115   -9.9
20191027/0145   -9.9
20191027/0215   -9.9
20191027/0245   -9.9
20191027/0315   -9.9
20191027/0345   -9.9
20191027/0415   -9.9
20191027/0445   -9.9
20191027/0515   -9.9
20191027/0545   -9.9
20191027/0615   -9.9
20191027/0645   -9.9
20191027/0715   -9.9
20191027/0745   -9.9
20191027/0815   -9.9
20191027/0845   -9.9
20191027/0915   -9.9
20191027/0945   -9.9
20191027/1015   -9.9
20191027/1045   -9.9
20191027/1115   -9.9
20191027/1145   -9.9
20191027/1215   -9.9
20191027/1245   -9.9
20191027/1315   -9.9
20191027/1345   -9.9
20191027/1415   -9.9
20191027/1445   -9.9
20191027/1515   -9.9
20191027/1545   -9.9
20191027/1615   -9.9
20191027/1645   -9.9
20191027/1715   -9.9
20191027/1745   -9.9
20191027/1815   -9.9
20191027/1845   -9.9
20191027/1915   -9.9
20191027/1945   -9.9
20191027/2015   -9.9
20191027/2045   -9.9
20191027/2115   -9.9
20191027/2145   -9.9
20191027/2215   -9.9
20191027/2245   -9.9
20191027/2315   -9.9
20191027/2345   -9.9
20191109/0015   -9.9
20191109/0045   -9.9
20191109/0115   -9.9
20191109/0145   -9.9
20191109/0215   -9.9
20191109/0245   -9.9
20191109/0315   -9.9
20191109/0345   -9.9
20191109/0415   -9.9
20191109/0445   -9.9
20191109/0515   -9.9
20191109/0545   -9.9
20191109/0615   -9.9
20191109/0645   -9.9
20191109/0715   -9.9
20191109/0745   -9.9
20191109/0815   -9.9
20191109/0845   -9.9
20191109/0915   -9.9
20191109/0945   -9.9
20191109/1015   -9.9
20191109/1045   -9.9
20191109/1115   -9.9
20191109/1145   -9.9
20191111/0015   -9.9
20191111/0045   -9.9
20191111/0115   -9.9
20191111/0145   -9.9
20191111/0215   -9.9
20191111/0245   -9.9
20191111/0315   -9.9
20191111/0345   -9.9
20191111/0415   -9.9
20191111/0445   -9.9
20191111/0515   -9.9
20191111/0545   -9.9
20191111/0615   -9.9
20191111/0645   -9.9
20191111/0715   -9.9
20191111/0745   -9.9
20191111/0815   -9.9
20191111/0845   -9.9
20191111/0915   -9.9
20191111/0945   -9.9
20191111/1015   -9.9
20191111/1045   -9.9
20191111/1115   -9.9
20191111/1145   -9.9
20191111/1215   -9.9
20191111/1245   -9.9
20191111/1315   -9.9
20191111/1345   -9.9
20191111/1415   -9.9
20191111/1445   -9.9
20191111/1515   -9.9
20191111/1545   -9.9
20191111/1615   -9.9
20191111/1645   -9.9
20191111/1715   -9.9
20191111/1745   -9.9
20191111/1815   -9.9
20191111/1845   -9.9
20191111/1915   -9.9
20191111/1945   -9.9
20191111/2015   -9.9
20191111/2045   -9.9
20191111/2115   -9.9
20191111/2145   -9.9
20191111/2215   -9.9
20191111/2245   -9.9
20191111/2315   -9.9
20191111/2345   -9.9
20191112/0015   -9.9
20191112/0045   -9.9
20191112/0115   -9.9
20191112/0145   -9.9
20191112/0215   -9.9
20191112/0245   -9.9
20191112/0315   -9.9
20191112/0345   -9.9
20191112/0415   -9.9
20191112/0445   -9.9
20191112/0515   -9.9
20191112/0545   -9.9
20191112/0615   -9.9
20191112/0645   -9.9
20191112/0715   -9.9
20191112/0745   -9.9
20191112/0815   -9.9
20191112/0845   -9.9
20191112/0915   -9.9
20191112/0945   -9.9
20191112/1015   -9.9
20191112/1045   -9.9
20191112/1115   -9.9
20191112/1145   -9.9
20191112/1215   -9.9
20191112/1245   -9.9
20191112/1315   -9.9
20191112/1345   -9.9
20191112/1415   -9.9
20191112/1445   -9.9
20191112/1515   -9.9
20191112/1545   -9.9
20191112/1615   -9.9
20191112/1645   -9.9
20191112/1715   -9.9
20191112/1745   -9.9
20191112/1815   -9.9
20191112/1845   -9.9
20191112/1915   -9.9
20191112/1945   -9.9
20191112/2015   -9.9
20191112/2045   -9.9
20191112/2115   -9.9
20191112/2145   -9.9
20191112/2215   -9.9
20191112/2245   -9.9
20191112/2315   -9.9
20191112/2345   -9.9
20191113/0015   -9.9
20191113/0045   -9.9
20191113/0115   -9.9
20191113/0145   -9.9
20191113/0215   -9.9
20191113/0245   -9.9
20191113/0315   -9.9
20191113/0345   -9.9
20191113/0415   -9.9
20191113/0445   -9.9
20191113/0515   -9.9
20191113/0545   -9.9
20191113/0615   -9.9
20191113/0645   -9.9
20191113/0715   -9.9
20191113/0745   -9.9
20191113/0815   -9.9
20191113/0845   -9.9
20191113/0915   -9.9
20191113/0945   -9.9
20191113/1015   -9.9
20191113/1045   -9.9
20191113/1115   -9.9
20191113/1145   -9.9
20191113/1215   -9.9
20191113/1245   -9.9
20191113/1315   -9.9
20191113/1345   -9.9
20191113/1415   -9.9
20191113/1445   -9.9
20191113/1515   -9.9
20191113/1545   -9.9
20191113/1615   -9.9
20191113/1645   -9.9
20191113/1715   -9.9
20191113/1745   -9.9
20191113/1815   -9.9
20191113/1845   -9.9
20191113/1915   -9.9
20191113/1945   -9.9
20191113/2015   -9.9
20191113/2045   -9.9
20191113/2115   -9.9
20191113/2145   -9.9
20191113/2215   -9.9
20191113/2245   -9.9
20191113/2315   -9.9
20191113/2345   -9.9
20191114/0015   -9.9
20191114/0045   -9.9
20191114/0115   -9.9
20191114/0145   -9.9
20191114/0215   -9.9
20191114/0245   -9.9
20191114/0315   -9.9
20191114/0345   -9.9
20191114/0415   -9.9
20191114/0445   -9.9
20191114/0515   -9.9
20191114/0545   -9.9
20191114/0615   -9.9
20191114/0645   -9.9
20191114/0715   -9.9
20191114/0745   -9.9
20191114/0815   -9.9
20191114/0845   -9.9
20191114/0915   -9.9
20191114/0945   -9.9
20191114/1015   -9.9
20191114/1045   -9.9
20191114/1115   -9.9
20191114/1145   -9.9
20191114/1215   -9.9
20191114/1245   -9.9
20191114/1315   -9.9
20191114/1345   -9.9
20191114/1415   -9.9
20191114/1445   -9.9
20191114/1515   -9.9
20191114/1545   -9.9
20191114/1615   -9.9
20191114/1645   -9.9
20191114/1715   -9.9
20191114/1745   -9.9
20191114/1815   -9.9
20191114/1845   -9.9
20191114/1915   -9.9
20191114/1945   -9.9
20191114/2015   -9.9
20191114/2045   -9.9
20191114/2115   -9.9
20191114/2145   -9.9
20191114/2215   -9.9
20191114/2245   -9.9
20191114/2315   -9.9
20191114/2345   -9.9
20191115/0015   -9.9
20191115/0045   -9.9
20191115/0115   -9.9
20191115/0145   -9.9
20191115/0215   -9.9
20191115/0245   -9.9
20191115/0315   -9.9
20191115/0345   -9.9
20191115/0415   -9.9
20191115/0445   -9.9
20191115/0515   -9.9
20191115/0545   -9.9
20191115/0615   -9.9
20191115/0645   -9.9
20191115/0715   -9.9
20191115/0745   -9.9
20191115/0815   -9.9
20191115/0845   -9.9
20191115/0915   -9.9
20191115/0945   -9.9
20191115/1015   -9.9
20191115/1045   -9.9
20191115/1115   -9.9
20191115/1145   -9.9
20191115/1215   -9.9
20191115/1245   -9.9
20191115/1315   -9.9
20191115/1345   -9.9
20191115/1415   -9.9
20191115/1445   -9.9
20191115/1515   -9.9
20191115/1545   -9.9
20191115/1615   -9.9
20191115/1645   -9.9
20191115/1715   -9.9
20191115/1745   -9.9
20191115/1915   -9.9
20191115/1945   -9.9
20191115/2015   -9.9
20191115/2045   -9.9
20191115/2115   -9.9
20191115/2145   -9.9
20191115/2215   -9.9
20191115/2245   -9.9
20191115/2315   -9.9
20191115/2345   -9.9
20191116/0015   -9.9
20191116/0045   -9.9
20191116/0115   -9.9
20191116/0145   -9.9
20191116/0215   -9.9
20191116/0245   -9.9
20191116/0315   -9.9
20191116/0345   -9.9
20191116/0415   -9.9
20191116/0445   -9.9
20191116/0515   -9.9
20191116/0545   -9.9
20191116/0615   -9.9
20191116/0645   -9.9
20191116/0715   -9.9
20191116/0745   -9.9
20191116/0815   -9.9
20191116/0845   -9.9
20191116/0915   -9.9
20191116/0945   -9.9
20191116/1015   -9.9
20191116/1045   -9.9
20191116/1115   -9.9
20191116/1145   -9.9
20191116/1215   -9.9
20191116/1245   -9.9
20191116/1315   -9.9
20191116/1345   -9.9
20191116/1415   -9.9
20191116/1445   -9.9
20191116/1515   -9.9
20191116/1545   -9.9
20191116/1615   -9.9
20191116/1645   -9.9
20191116/1715   -9.9
20191116/1745   -9.9
20191116/1815   -9.9
20191116/1845   -9.9
20191116/1915   -9.9
20191116/1945   -9.9
20191116/2015   -9.9
20191116/2045   -9.9
20191116/2115   -9.9
20191116/2145   -9.9
20191116/2215   -9.9
20191116/2245   -9.9
20191116/2315   -9.9
20191116/2345   -9.9
20191117/0015   -9.9
20191117/0045   -9.9
20191117/0115   -9.9
20191117/0145   -9.9
20191117/0215   -9.9
20191117/0245   -9.9
20191117/0315   -9.9
20191117/0345   -9.9
20191117/0415   -9.9
20191117/0445   -9.9
20191117/0515   -9.9
20191117/0545   -9.9
20191117/0615   -9.9
20191117/0645   -9.9
20191117/0715   -9.9
20191117/0745   -9.9
20191117/0815   -9.9
20191117/0845   -9.9
20191117/0915   -9.9
20191117/0945   -9.9
20191117/1015   -9.9
20191117/1045   -9.9
20191117/1115   -9.9
20191117/1145   -9.9
20191117/1215   -9.9
20191117/1245   -9.9
20191117/1315   -9.9
20191117/1345   -9.9
20191117/1415   -9.9
20191117/1445   -9.9
20191117/1515   -9.9
20191117/1545   -9.9
20191117/1615   -9.9
20191117/1645   -9.9
20191117/1715   -9.9
20191117/1745   -9.9
20191117/1815   -9.9
20191117/1845   -9.9
20191117/1915   -9.9
20191117/1945   -9.9
20191117/2015   -9.9
20191117/2045   -9.9
20191117/2115   -9.9
20191117/2145   -9.9
20191117/2215   -9.9
20191117/2245   -9.9
20191117/2315   -9.9
20191117/2345   -9.9
20191118/0015   -9.9
20191118/0045   -9.9
20191118/0115   -9.9
20191118/0145   -9.9
20191118/0215   -9.9
20191118/0245   -9.9
20191118/0315   -9.9
20191118/0345   -9.9
20191118/0415   -9.9
20191118/0445   -9.9
20191118/0515   -9.9
20191118/0545   -9.9
20191118/0615   -9.9
20191118/0645   -9.9
20191118/0715   -9.9
20191118/0745   -9.9
20191118/0815   -9.9
20191118/0845   -9.9
20191118/0915   -9.9
20191118/0945   -9.9
20191118/1015   -9.9
20191118/1045   -9.9
20191118/1115   -9.9
20191118/1145   -9.9
20191118/1215   -9.9
20191118/1245   -9.9
20191118/1315   -9.9
20191118/1345   -9.9
20191118/1415   -9.9
20191118/1445   -9.9
20191118/1515   -9.9
20191118/1545   -9.9
20191118/1715   -9.9
20191118/1745   -9.9
20191118/1815   -9.9
20191118/1845   -9.9
20191118/1915   -9.9
20191118/1945   -9.9
20191118/2015   -9.9
20191118/2045   -9.9
20191118/2115   -9.9
20191118/2145   -9.9
20191118/2215   -9.9
