PWVmidTim        PW
20191030/2245   3.2
20191030/2315   3.1
20191030/2345   2.9
20191031/0015   3.2
20191031/0045   3.8
20191031/0115   4.0
20191031/0145   3.7
20191031/0215   4.1
20191031/0245   4.4
20191031/0315   4.6
20191031/0345   4.5
20191031/0415   4.7
20191031/0445   5.5
20191031/0515   5.7
20191031/0545   5.2
20191031/0615   5.3
20191031/0645   5.8
20191031/0715   5.6
20191031/0745   5.2
20191031/0815   5.2
20191031/0845   5.1
20191031/0915   5.1
20191031/0945   5.7
20191031/1015   5.4
20191031/1045   5.4
20191031/1115   5.6
20191031/1145   5.4
20191031/1215   5.5
20191031/1245   5.2
20191031/1315   5.1
20191031/1345   5.2
20191031/1415   5.1
20191031/1445   4.9
20191031/1515   5.0
20191031/1545   5.4
20191031/1615   6.0
20191031/1645   6.1
20191031/1715   5.5
20191031/1745   6.0
20191031/1815   6.1
20191031/1845   5.6
20191031/1915   5.6
20191031/1945   6.3
20191031/2015   7.0
20191031/2045   6.8
20191031/2115   6.7
20191031/2145   7.2
20191031/2215   7.1
20191031/2245   6.9
20191031/2315   6.6
20191031/2345   6.4
20191101/0015   6.6
20191101/0045   6.6
20191101/0115   6.8
20191101/0145   6.9
20191101/0215   6.6
20191101/0245   5.8
20191101/0315   5.0
20191101/0345   4.8
20191101/0415   4.5
20191101/0445   4.6
20191101/0515   4.8
20191101/0545   4.5
20191101/0615   4.6
20191101/0645   4.5
20191101/0715   4.4
20191101/0745   4.4
20191101/0815   4.5
20191101/0845   4.4
20191101/0915   4.2
20191101/0945   4.3
20191101/1015   3.8
20191101/1045   3.5
20191101/1115   3.5
20191101/1145   3.5
20191101/1215   3.5
20191101/1245   3.3
20191101/1315   3.8
20191101/1345   3.8
20191101/1415   3.3
20191101/1445   2.9
20191101/1515   3.1
20191101/1545   3.4
20191101/1615   3.3
20191101/1645   2.9
20191101/1715   2.6
20191101/1745   3.2
20191101/1815   2.8
20191101/1845   2.2
20191101/1915   2.2
20191101/1945   2.7
20191101/2015   3.0
20191101/2045   2.7
20191101/2115   2.5
20191101/2145   2.7
20191101/2215   2.7
20191101/2245   2.6
20191101/2315   2.2
20191101/2345   1.3
20191102/0015   1.4
20191102/0045   2.0
20191102/0115   2.4
20191102/0145   2.5
20191102/0215   2.8
20191102/0245   3.0
20191102/0315   2.8
20191102/0345   2.9
20191102/0415   3.3
20191102/0445   3.8
20191102/0515   4.0
20191102/0545   4.1
20191102/0615   4.8
20191102/0645   5.2
20191102/0715   5.0
20191102/0745   5.1
20191102/0815   5.6
20191102/0845   5.6
20191102/0915   6.0
20191102/0945   6.2
20191102/1015   5.9
20191102/1045   5.9
20191102/1115   6.2
20191102/1145   6.4
20191102/1215   6.6
20191102/1245   6.7
20191102/1315   7.0
20191102/1345   7.0
20191102/1415   6.7
20191102/1445   6.3
20191102/1515   6.2
20191102/1545   6.4
20191102/1615   6.9
20191102/1645   6.5
20191102/1715   5.9
20191102/1745   6.5
20191102/1815   6.6
20191102/1845   6.0
20191102/1915   5.9
20191102/1945   7.1
20191102/2015   7.9
20191102/2045   7.4
20191102/2115   7.4
20191102/2145   7.7
20191102/2215   7.6
20191102/2245   7.7
20191102/2315   7.4
20191102/2345   6.8
20191103/0015   6.7
20191103/0045   7.0
20191103/0115   7.2
20191103/0145   7.4
20191103/0215   7.9
20191103/0245   7.8
20191103/0315   7.4
20191103/0345   7.4
20191103/0415   7.4
20191103/0445   7.9
20191103/0515   7.2
20191103/0545   7.0
20191103/0615   7.7
20191103/0645   7.7
20191103/0715   8.0
20191103/0745   8.0
20191103/0815   7.6
20191103/0845   6.8
20191103/0915   6.9
20191103/0945   7.5
20191103/1015   7.0
20191103/1045   6.9
20191103/1115   7.1
20191103/1145   7.2
20191103/1215   7.5
20191103/1245   7.3
20191103/1315   7.2
20191103/1345   7.5
20191103/1415   7.4
20191103/1445   7.3
20191103/1515   7.6
20191103/1545   8.1
20191103/1615   8.4
20191103/1645   7.6
20191103/1715   7.5
20191103/1745   7.9
20191103/1815   7.8
20191103/1845   7.4
20191103/1915   7.4
20191103/1945   8.0
20191103/2015   8.0
20191103/2045   7.4
20191103/2115   7.7
20191103/2145   8.3
20191103/2215   8.6
20191103/2245   8.8
20191103/2315   8.5
20191103/2345   8.3
20191104/0015   8.5
20191104/0045   8.5
20191104/0115   8.8
20191104/0145   8.9
20191104/0215   9.0
20191104/0245   8.9
20191104/0315   8.7
20191104/0345   8.7
20191104/0415   8.6
20191104/0445   8.6
20191104/0515   8.4
20191104/0545   8.3
20191104/0615   8.0
20191104/0645   7.9
20191104/0715   8.3
20191104/0745   8.6
20191104/0815   8.3
20191104/0845   7.8
20191104/0915   7.9
20191104/0945   7.9
20191104/1015   7.8
20191104/1045   8.2
20191104/1115   8.2
20191104/1145   8.1
20191104/1215   7.9
20191104/1245   8.2
20191104/1315   8.4
20191104/1345   8.0
20191104/1415   7.8
20191104/1445   7.6
20191104/1515   7.7
20191104/1545   8.5
20191104/1615   8.8
20191104/1645   8.0
20191104/1715   8.0
20191104/1745   7.7
20191104/1815   7.6
20191104/1845   7.3
20191104/1915   7.4
20191104/1945   8.4
20191104/2015   8.6
20191104/2045   8.1
20191104/2115   8.6
20191104/2145   8.9
20191104/2215   8.8
20191104/2245   8.5
20191104/2315   8.2
20191104/2345   8.3
20191105/0015   8.7
20191105/0045   8.6
20191105/0115   8.6
20191105/0145   8.8
20191105/0215   8.9
20191105/0245   8.8
20191105/0315   9.1
20191105/0345   9.1
20191105/0415   8.6
20191105/0445   8.9
20191105/0515   9.0
20191105/0545   8.8
20191105/0615   8.8
20191105/0645   8.5
20191105/0715   8.2
20191105/0745   8.6
20191105/0815   8.3
20191105/0845   7.4
20191105/0915   7.8
20191105/0945   7.9
20191105/1015   7.3
20191105/1045   7.3
20191105/1115   7.1
20191105/1145   6.7
20191105/1215   6.9
20191105/1245   6.3
20191105/1315   5.9
20191105/1345   6.6
20191105/1415   6.2
20191105/1445   6.1
20191105/1515   6.6
20191105/1545   7.2
20191105/1615   6.5
20191105/1645   5.2
20191105/1715   5.4
20191105/1745   5.3
20191105/1815   5.1
20191105/1845   4.8
20191105/1915   4.8
20191105/1945   5.5
20191105/2015   5.3
20191105/2045   5.4
20191105/2115   5.4
20191105/2145   4.8
20191105/2215   5.6
20191105/2245   6.0
20191105/2315   5.5
20191105/2345   6.1
20191106/0015   6.5
20191106/0045   6.0
20191106/0115   6.0
20191106/0145   6.2
20191106/0215   6.7
20191106/0245   7.1
20191106/0315   6.8
20191106/0345   6.4
20191106/0415   6.1
20191106/0445   6.3
20191106/0515   6.1
20191106/0545   5.9
20191106/0615   6.1
20191106/0645   5.9
20191106/0715   5.8
20191106/0745   6.0
20191106/0815   5.7
20191106/0845   5.1
20191106/0915   5.2
20191106/0945   4.8
20191106/1015   4.7
20191106/1045   5.1
20191106/1115   5.0
20191106/1145   5.1
20191106/1215   5.6
20191106/1245   6.0
20191106/1315   6.0
20191106/1345   6.0
20191106/1415   5.8
20191106/1445   6.1
20191106/1515   6.8
20191106/1545   7.1
20191106/1615   6.6
20191106/1645   5.6
20191106/1715   5.7
20191106/1745   5.4
20191106/1815   4.8
20191106/1845   4.8
20191106/1915   5.3
20191106/1945   6.1
20191106/2015   5.6
20191106/2045   5.1
20191106/2115   5.6
20191106/2145   5.6
20191106/2215   5.6
20191106/2245   5.3
20191106/2315   4.8
20191106/2345   5.1
20191107/0015   4.7
20191107/0045   3.8
20191107/0115   3.5
20191107/0145   3.3
20191107/0215   3.2
20191107/0245   2.9
20191107/0315   2.4
20191107/0345   2.5
20191107/0415   2.9
20191107/0445   3.0
20191107/0515   2.9
20191107/0545   2.7
20191107/0615   2.5
20191107/0645   2.2
20191107/0715   2.3
20191107/0745   2.6
20191107/0815   2.4
20191107/0845   2.1
20191107/0915   2.4
20191107/0945   2.5
20191107/1015   2.0
20191107/1045   2.2
20191107/1115   2.5
20191107/1145   2.6
20191109/0015   4.3
20191109/0045   5.0
20191109/0115   5.1
20191109/0145   5.2
20191109/0215   5.4
20191109/0245   5.1
20191109/0315   4.9
20191109/0345   5.1
20191109/0415   5.1
20191109/0445   4.9
20191109/0515   4.8
20191109/0545   4.5
20191109/0615   4.1
20191109/0645   4.0
20191109/0715   4.3
20191109/0745   4.3
20191109/0815   3.7
20191109/0845   3.6
20191109/0915   4.1
20191109/0945   3.7
20191109/1015   3.7
20191109/1045   4.3
20191109/1115   4.3
20191109/1145   4.2
20191111/0015   7.8
20191111/0045   8.6
20191111/0115   9.5
20191111/0145   9.9
20191111/0215   9.3
20191111/0245   8.7
20191111/0315   8.8
20191111/0345   8.1
20191111/0415   7.7
20191111/0445   7.6
20191111/0515   6.9
20191111/0545   5.9
20191111/0615   5.5
20191111/0645   5.3
20191111/0715   4.8
20191111/0745   4.3
20191111/0815   3.6
20191111/0845   3.8
20191111/0915   3.8
20191111/0945   2.5
20191111/1015   2.3
20191111/1045   2.4
20191111/1115   2.7
20191111/1145   2.6
20191111/1215   2.0
20191111/1245   1.9
20191111/1315   1.8
20191111/1345   1.5
20191111/1415   1.4
20191111/1445   1.4
20191111/1515   1.5
20191111/1545   1.8
20191111/1615   1.7
20191111/1645   1.6
20191111/1715   1.6
20191111/1745   1.3
20191111/1815   1.3
20191111/1845   1.8
20191111/1915   2.1
20191111/1945   1.9
20191111/2015   1.6
20191111/2045   1.7
20191111/2115   1.7
20191111/2145   1.7
20191111/2215   1.9
20191111/2245   1.5
20191111/2315   1.4
20191111/2345   1.5
20191112/0015   1.4
20191112/0045   1.6
20191112/0115   1.9
20191112/0145   1.9
20191112/0215   1.9
20191112/0245   1.8
20191112/0315   2.2
20191112/0345   2.3
20191112/0415   2.3
20191112/0445   2.2
20191112/0515   2.3
20191112/0545   2.7
20191112/0615   3.0
20191112/0645   3.2
20191112/0715   3.4
20191112/0745   3.9
20191112/0815   4.2
20191112/0845   5.1
20191112/0915   5.1
20191112/0945   3.9
20191112/1015   4.4
20191112/1045   5.0
20191112/1115   4.9
20191112/1145   4.7
20191112/1215   4.0
20191112/1245   4.3
20191112/1315   4.2
20191112/1345   3.9
20191112/1415   4.6
20191112/1445   5.3
20191112/1515   6.0
20191112/1545   7.1
20191112/1615   7.4
20191112/1645   7.5
20191112/1715   7.3
20191112/1745   6.9
20191112/1815   6.7
20191112/1845   6.9
20191112/1915   7.8
20191112/1945   7.5
20191112/2015   7.4
20191112/2045   7.6
20191112/2115   7.5
20191112/2145   7.7
20191112/2215   7.2
20191112/2245   6.6
20191112/2315   6.7
20191112/2345   7.1
20191113/0015   7.5
20191113/0045   7.5
20191113/0115   7.5
20191113/0145   7.2
20191113/0215   6.4
20191113/0245   5.8
20191113/0315   6.5
20191113/0345   7.2
20191113/0415   7.6
20191113/0445   7.8
20191113/0515   7.6
20191113/0545   7.8
20191113/0615   7.5
20191113/0645   7.2
20191113/0715   7.1
20191113/0745   6.2
20191113/0815   5.5
20191113/0845   6.3
20191113/0915   6.8
20191113/0945   6.3
20191113/1015   6.3
20191113/1045   6.2
20191113/1115   6.3
20191113/1145   6.5
20191113/1215   5.8
20191113/1245   5.9
20191113/1315   6.7
20191113/1345   5.9
20191113/1415   5.8
20191113/1445   5.7
20191113/1515   5.8
20191113/1545   5.9
20191113/1615   5.3
20191113/1645   5.7
20191113/1715   5.3
20191113/1745   4.6
20191113/1815   4.6
20191113/1845   4.6
20191113/1915   5.3
20191113/1945   5.5
20191113/2015   4.9
20191113/2045   5.4
20191113/2115   6.1
20191113/2145   6.1
20191113/2215   5.8
20191113/2245   5.0
20191113/2315   5.3
20191113/2345   5.7
20191114/0015   5.5
20191114/0045   5.5
20191114/0115   5.4
20191114/0145   5.4
20191114/0215   5.1
20191114/0245   5.0
20191114/0315   5.0
20191114/0345   4.9
20191114/0415   4.9
20191114/0445   4.5
20191114/0515   4.4
20191114/0545   4.2
20191114/0615   3.7
20191114/0645   4.1
20191114/0715   4.5
20191114/0745   4.4
20191114/0815   4.1
20191114/0845   4.8
20191114/0915   5.3
20191114/0945   5.2
20191114/1015   5.6
20191114/1045   6.0
20191114/1115   6.3
20191114/1145   6.3
20191114/1215   6.4
20191114/1245   7.2
20191114/1315   7.8
20191114/1345   7.9
20191114/1415   8.0
20191114/1445   8.3
20191114/1515   9.2
20191114/1545   8.9
20191114/1615   7.8
20191114/1645   7.4
20191114/1715   6.6
20191114/1745   6.0
20191114/1815   5.6
20191114/1845   6.0
20191114/1915   6.8
20191114/1945   6.6
20191114/2015   6.7
20191114/2045   7.0
20191114/2115   6.4
20191114/2145   6.7
20191114/2215   6.6
20191114/2245   5.6
20191114/2315   6.2
20191114/2345   6.4
20191115/0015   6.1
20191115/0045   6.8
20191115/0115   7.3
20191115/0145   7.6
20191115/0215   7.8
20191115/0245   7.5
20191115/0315   7.8
20191115/0345   8.1
20191115/0415   7.7
20191115/0445   7.5
20191115/0515   7.5
20191115/0545   7.4
20191115/0615   7.3
20191115/0645   8.1
20191115/0715   8.3
20191115/0745   8.0
20191115/0815   8.3
20191115/0845   8.8
20191115/0915   9.1
20191115/0945   8.7
20191115/1015   8.9
20191115/1045   9.5
20191115/1115   9.5
20191115/1145   9.4
20191115/1215   10.1
20191115/1245   10.4
20191115/1315   9.8
20191115/1345   9.4
20191115/1415   9.3
20191115/1445   9.3
20191115/1515   10.0
20191115/1545   9.8
20191115/1615   8.5
20191115/1645   8.8
20191115/1715   8.7
20191115/1745   8.2
20191115/1815   7.9
20191115/1845   8.2
20191115/1915   8.3
20191115/1945   7.8
20191115/2015   8.0
20191115/2045   8.6
20191115/2115   8.1
20191115/2145   8.1
20191115/2215   8.0
20191115/2245   7.6
20191115/2315   7.8
20191115/2345   8.0
20191116/0015   8.3
20191116/0045   8.4
20191116/0115   8.2
20191116/0145   8.4
20191116/0215   8.6
20191116/0245   8.5
20191116/0315   8.5
20191116/0345   9.0
20191116/0415   9.5
20191116/0445   9.6
20191116/0515   9.3
20191116/0545   8.6
20191116/0615   8.2
20191116/0645   8.5
20191116/0715   8.3
20191116/0745   7.3
20191116/0815   7.3
20191116/0845   7.7
20191116/0915   7.7
20191116/0945   7.7
20191116/1015   7.9
20191116/1045   8.4
20191116/1115   8.6
20191116/1145   8.5
20191116/1215   8.1
20191116/1245   8.6
20191116/1315   9.0
20191116/1345   8.5
20191116/1415   9.0
20191116/1445   8.9
20191116/1515   8.9
20191116/1545   9.2
20191116/1615   8.2
20191116/1645   7.2
20191116/1715   5.7
20191116/1745   5.0
20191116/1815   4.8
20191116/1845   5.2
20191116/1915   5.3
20191116/1945   4.7
20191116/2015   4.8
20191116/2045   5.3
20191116/2115   5.0
20191116/2145   5.0
20191116/2215   5.0
20191116/2245   4.5
20191116/2315   4.9
20191116/2345   4.8
20191117/0015   4.6
20191117/0045   4.9
20191117/0115   5.5
20191117/0145   5.9
20191117/0215   5.6
20191117/0245   5.5
20191117/0315   6.1
20191117/0345   6.5
20191117/0415   6.8
20191117/0445   7.1
20191117/0515   7.5
20191117/0545   7.5
20191117/0615   7.6
20191117/0645   8.6
20191117/0715   9.5
20191117/0745   8.9
20191117/0815   8.6
20191117/0845   9.2
20191117/0915   9.1
20191117/0945   9.1
20191117/1015   9.6
20191117/1045   10.1
20191117/1115   10.2
20191117/1145   10.1
20191117/1215   10.0
20191117/1245   10.3
20191117/1315   10.5
20191117/1345   10.7
20191117/1415   11.2
20191117/1445   11.6
20191117/1515   12.1
20191117/1545   11.8
20191117/1615   11.3
20191117/1645   10.8
20191117/1715   9.4
20191117/1745   8.9
20191117/1815   9.3
20191117/1845   9.9
20191117/1915   10.4
20191117/1945   10.9
20191117/2015   11.6
20191117/2045   12.0
20191117/2115   12.1
20191117/2145   12.5
20191117/2215   12.3
20191117/2245   11.8
20191117/2315   12.5
20191117/2345   12.1
20191118/0015   11.7
20191118/0045   12.3
20191118/0115   12.5
20191118/0145   11.8
20191118/0215   11.3
20191118/0245   10.6
20191118/0315   9.7
20191118/0345   10.0
20191118/0415   10.1
20191118/0445   9.6
20191118/0515   8.5
20191118/0545   7.9
20191118/0615   8.0
20191118/0645   8.4
20191118/0715   8.5
20191118/0745   7.6
20191118/0815   7.4
20191118/0845   8.0
20191118/0915   7.9
20191118/0945   7.9
20191118/1015   8.1
20191118/1045   8.0
20191118/1115   7.5
20191118/1145   6.9
20191118/1215   7.0
20191118/1245   7.5
20191118/1315   7.3
20191118/1345   6.8
20191118/1415   6.8
20191118/1445   6.9
20191118/1515   6.7
20191118/1545   5.8
20191118/1615   6.0
20191118/1645   6.6
20191118/1715   6.0
20191118/1745   5.5
20191118/1815   5.8
20191118/1845   6.8
20191118/1915   6.8
20191118/1945   6.7
20191118/2015   7.1
20191118/2045   7.2
20191118/2115   7.0
20191118/2145   7.0
20191118/2215   6.8
20191118/2245   6.7
20191118/2315   7.3
20191118/2345   7.7
20191119/0015   7.9
20191119/0045   7.8
20191119/0115   7.2
20191119/0145   6.9
20191119/0215   6.4
20191119/0245   6.1
20191119/0315   6.6
20191119/0345   7.2
20191119/0415   7.7
20191119/0445   8.4
20191119/0515   8.5
20191119/0545   8.4
20191119/0615   9.0
20191119/0645   10.0
20191119/0715   10.2
20191119/0745   9.9
20191119/0815   10.1
20191119/0845   10.2
20191119/0915   9.7
20191119/0945   9.4
20191119/1015   9.6
20191119/1045   9.2
20191119/1115   9.4
20191119/1145   9.2
20191119/1215   8.8
20191119/1245   9.0
20191119/1315   8.7
20191119/1345   8.9
20191119/1415   8.6
20191119/1445   8.9
20191119/1515   9.4
20191119/1545   8.6
20191119/1615   8.9
20191119/1645   8.9
20191119/1715   8.5
20191119/1745   8.5
20191119/1815   8.5
20191119/1845   8.8
20191119/1915   8.9
20191119/1945   9.1
20191119/2015   9.7
20191119/2045   9.7
20191119/2115   9.6
20191119/2145   9.5
20191119/2215   9.4
20191119/2245   9.4
20191119/2315   9.9
20191119/2345   10.3
20191120/0015   10.6
20191120/0045   10.6
20191120/0115   10.3
20191120/0145   9.5
20191120/0215   8.8
20191120/0245   8.8
20191120/0315   8.9
20191120/0345   8.9
20191120/0415   8.7
20191120/0445   8.4
20191120/0515   8.4
20191120/0545   8.4
20191120/0615   8.5
20191120/0645   8.7
20191120/0715   8.4
20191120/0745   7.9
20191120/0815   8.3
20191120/0845   8.9
20191120/0915   8.9
20191120/0945   9.3
20191120/1015   9.3
20191120/1045   9.3
20191120/1115   9.6
20191120/1145   9.8
20191120/1215   10.2
20191120/1245   10.1
20191120/1315   9.6
20191120/1345   9.8
20191120/1415   9.8
20191120/1445   10.4
20191120/1515   10.8
20191120/1545   10.1
20191120/1615   10.1
20191120/1645   10.0
20191120/1715   10.0
20191120/1745   9.9
20191120/1815   9.9
20191120/1845   10.3
20191120/1915   10.3
20191120/1945   10.0
20191120/2015   10.3
20191120/2045   10.0
20191120/2115   10.0
20191120/2145   10.2
20191120/2215   9.8
20191120/2245   9.8
20191120/2315   9.7
20191120/2345   9.4
20191121/0015   9.5
20191121/0045   9.2
20191121/0115   9.2
20191121/0145   9.3
20191121/0215   9.1
20191121/0245   9.0
20191121/0315   9.4
20191121/0345   9.4
20191121/0415   8.9
20191121/0445   8.9
20191121/0515   8.8
20191121/0545   8.7
20191121/0615   8.8
20191121/0645   9.1
20191121/0715   8.6
20191121/0745   7.9
20191121/0815   8.4
20191121/0845   8.5
20191121/0915   7.7
20191121/0945   7.1
20191121/1015   6.6
20191121/1045   5.9
20191121/1115   5.1
20191121/1145   4.4
20191121/1215   4.4
20191121/1245   4.2
20191121/1315   3.7
20191121/1345   3.7
20191121/1415   3.5
20191121/1445   3.8
20191121/1515   3.9
20191121/1545   3.1
20191121/1615   3.2
20191121/1645   3.1
20191121/1715   3.1
20191121/1745   3.5
20191121/1815   3.4
20191121/1845   3.3
20191121/1915   3.2
20191121/1945   3.3
20191121/2015   3.5
20191121/2045   3.2
20191121/2115   3.5
20191121/2145   3.7
20191121/2215   3.2
20191121/2245   3.4
20191121/2315   3.4
20191121/2345   3.4
20191122/0015   3.8
20191122/0045   3.5
20191122/0115   3.8
20191122/0145   3.9
20191122/0215   3.5
20191122/0245   3.5
20191122/0315   3.7
20191122/0345   3.8
20191122/0415   3.5
20191122/0445   3.9
20191122/0515   4.1
20191122/0545   3.6
20191122/0615   3.7
20191122/0645   4.1
20191122/0715   3.7
20191122/0745   3.4
20191122/0815   4.3
20191122/0845   4.4
20191122/0915   3.3
20191122/0945   3.4
20191122/1015   3.7
20191122/1045   3.8
20191122/1115   4.1
20191122/1145   3.7
20191122/1215   3.6
20191122/1245   3.8
20191122/1315   3.6
20191122/1345   3.8
20191122/1415   3.8
20191122/1445   4.4
20191122/1515   4.7
20191122/1545   4.0
20191122/1615   4.2
20191122/1645   4.0
20191122/1715   3.8
20191122/1745   4.0
20191122/1815   4.3
20191122/1845   4.6
20191122/1915   4.2
20191122/1945   4.4
20191122/2015   4.7
20191122/2045   4.3
20191122/2115   4.3
20191122/2145   4.0
20191122/2215   3.6
20191122/2245   4.2
20191122/2315   5.3
20191122/2345   5.5
20191123/0015   5.1
20191123/0045   5.0
20191123/0115   4.9
20191123/0145   4.9
20191123/0215   4.9
20191123/0245   4.9
20191123/0315   4.8
20191123/0345   4.7
20191123/0415   4.5
20191123/0445   4.5
20191123/0515   4.3
20191123/0545   3.9
20191123/0615   3.9
20191123/0645   3.9
20191123/0715   3.6
20191123/0745   3.7
20191123/0815   4.3
20191123/0845   4.1
20191123/0915   3.6
20191123/0945   3.7
20191123/1015   3.7
20191123/1045   3.7
20191123/1115   3.8
20191123/1145   3.7
20191125/0015   7.8
20191125/0045   7.9
20191125/0115   6.8
20191125/0145   6.1
20191125/0215   6.8
20191125/0245   7.4
20191125/0315   7.9
20191125/0345   7.6
20191125/0415   7.3
20191125/0445   6.7
20191125/0515   6.5
20191125/0545   6.8
20191125/0615   6.6
20191125/0645   6.5
20191125/0715   6.0
20191125/0745   6.1
20191125/0815   6.5
20191125/0845   6.0
20191125/0915   6.2
20191125/0945   6.6
20191125/1015   6.4
20191125/1045   6.7
20191125/1115   6.3
20191125/1145   5.6
20191125/1215   5.6
20191125/1245   5.7
20191125/1315   5.7
20191125/1345   5.7
20191125/1415   5.6
20191125/1445   6.1
20191125/1515   6.1
20191125/1545   5.4
20191125/1615   5.5
20191125/1645   5.1
20191125/1715   4.8
20191125/1745   4.9
20191125/1815   4.9
20191125/1845   4.9
20191125/1915   4.5
20191125/1945   4.8
20191125/2015   5.0
20191125/2045   4.7
20191125/2115   4.3
20191125/2145   4.0
20191125/2215   3.7
20191125/2245   4.0
20191125/2315   4.4
20191125/2345   4.3
20191126/0015   4.3
20191126/0045   4.3
20191126/0115   4.2
20191126/0145   4.0
20191126/0215   3.7
20191126/0245   4.0
20191126/0315   4.3
20191126/0345   4.1
20191126/0415   4.3
20191126/0445   4.3
20191126/0515   4.4
20191126/0545   4.3
20191126/0615   4.0
20191126/0645   3.9
20191126/0715   3.9
20191126/0745   4.5
20191126/0815   4.6
20191126/0845   4.1
20191126/0915   3.7
20191126/0945   3.6
20191126/1015   3.7
20191126/1045   4.3
20191126/1115   4.4
20191126/1145   4.3
20191128/0015   6.2
20191128/0045   5.7
20191128/0115   5.4
20191128/0145   5.5
20191128/0215   5.5
20191128/0245   5.7
20191128/0315   5.9
20191128/0345   5.6
20191128/0415   5.4
20191128/0445   5.3
20191128/0515   5.3
20191128/0545   5.4
20191128/0615   5.9
20191128/0645   6.3
20191128/0715   6.4
20191128/0745   7.0
20191128/0815   7.2
20191128/0845   7.3
20191128/0915   7.5
20191128/0945   7.3
20191128/1015   7.6
20191128/1045   8.5
20191128/1115   8.2
20191128/1145   7.4
20191128/1215   7.2
20191128/1245   7.2
20191128/1315   7.6
20191128/1345   7.6
20191128/1415   8.0
20191128/1445   8.3
20191128/1515   7.6
20191128/1545   7.3
20191128/1615   7.1
20191128/1645   6.7
20191128/1715   6.5
20191128/1745   6.9
20191128/1815   7.0
20191128/1845   6.4
20191128/1915   6.7
20191128/1945   7.0
20191128/2015   6.3
20191128/2045   6.0
20191128/2115   6.0
20191128/2145   5.4
20191128/2215   5.0
20191128/2245   4.6
20191128/2315   4.6
20191128/2345   4.8
20191129/0015   4.6
20191129/0045   4.9
20191129/0115   4.9
20191129/0145   4.6
20191129/0215   4.4
20191129/0245   4.9
20191129/0315   5.2
20191129/0345   5.4
20191129/0415   6.0
20191129/0445   6.2
20191129/0515   6.3
20191129/0545   6.5
20191129/0615   7.1
20191129/0645   7.0
20191129/0715   7.0
20191129/0745   7.9
20191129/0815   8.4
20191129/0845   8.3
20191129/0915   8.6
20191129/0945   8.9
20191129/1015   9.1
20191129/1045   8.9
20191129/1115   9.6
20191129/1145   10.2
20191129/1215   9.2
20191129/1245   8.9
20191129/1315   9.3
20191129/1345   9.5
20191129/1415   9.7
20191129/1445   9.7
20191129/1515   9.0
20191129/1545   8.5
20191129/1615   8.4
20191129/1645   8.1
20191129/1715   8.1
20191129/1745   8.2
20191129/1815   8.3
20191129/1845   8.1
20191129/1915   8.4
20191129/1945   8.7
20191129/2015   8.5
20191129/2045   8.2
20191129/2115   7.8
20191129/2145   7.5
20191129/2215   7.5
20191129/2245   8.3
20191129/2315   8.4
20191129/2345   8.0
20191130/0015   8.2
20191130/0045   8.3
20191130/0115   8.1
20191130/0145   7.7
20191130/0215   7.7
20191130/0245   7.4
20191130/0315   7.1
20191130/0345   6.7
20191130/0415   6.3
20191130/0445   5.7
20191130/0515   5.8
20191130/0545   6.0
20191130/0615   5.7
20191130/0645   5.7
20191130/0715   6.1
20191130/0745   6.0
20191130/0815   5.9
20191130/0845   5.8
20191130/0915   5.5
20191130/0945   5.3
20191130/1015   5.5
20191130/1045   5.8
20191130/1115   5.8
20191130/1145   5.7
20191130/1215   5.1
20191130/1245   4.9
20191130/1315   5.2
20191130/1345   5.4
20191130/1415   5.5
20191130/1445   5.6
20191130/1515   5.2
20191130/1545   5.2
20191130/1615   5.1
20191130/1645   4.6
20191130/1715   4.8
20191130/1745   4.8
20191130/1815   4.9
20191130/1845   5.2
20191130/1915   5.2
20191130/1945   5.5
20191130/2015   5.2
20191130/2045   5.1
20191130/2115   5.0
20191130/2145   4.7
20191130/2215   4.7
20191130/2245   5.0
20191130/2315   4.8
20191130/2345   4.7
20191201/0015   4.8
20191201/0045   4.8
20191201/0115   4.5
20191201/0145   4.5
20191201/0215   4.4
20191201/0245   4.3
20191201/0315   4.1
20191201/0345   3.9
20191201/0415   3.5
20191201/0445   2.5
20191201/0515   2.5
20191201/0545   2.9
20191201/0615   2.7
20191201/0645   2.6
20191201/0715   2.8
20191201/0745   3.1
20191201/0815   3.1
20191201/0845   2.7
20191201/0915   2.7
20191201/0945   2.8
20191201/1015   2.9
20191201/1045   2.8
20191201/1115   3.1
20191201/1145   3.8
20191201/1215   3.7
20191201/1245   3.3
20191201/1315   3.5
20191201/1345   3.7
20191201/1415   3.7
20191201/1445   4.0
20191201/1515   3.7
20191201/1545   4.0
20191201/1615   4.1
20191201/1645   3.7
20191201/1715   4.2
20191201/1745   5.0
20191201/1815   5.5
20191201/1845   5.8
20191201/1915   6.4
20191201/1945   6.6
20191201/2015   6.3
20191201/2045   6.2
20191201/2115   6.2
20191201/2145   6.0
20191201/2215   6.5
20191201/2245   7.1
20191201/2315   7.3
20191201/2345   7.2
20191202/0015   7.7
20191202/0045   7.8
20191202/0115   7.5
20191202/0145   7.2
20191202/0215   7.1
20191202/0245   7.4
20191202/0315   7.4
20191202/0345   7.6
20191202/0415   7.6
20191202/0445   7.3
20191202/0515   7.8
20191202/0545   8.4
20191202/0615   8.4
20191202/0645   8.3
20191202/0715   8.9
20191202/0745   9.4
20191202/0815   8.9
20191202/0845   8.9
20191202/0915   9.2
20191202/0945   9.1
