PWVmidTim        PW
20190615/0815   51.0
20190615/0845   52.1
20190615/0915   54.7
20190615/0945   55.4
20190615/1015   53.3
20190615/1045   53.0
20190615/1115   53.5
20190615/1145   53.2
20190615/1215   54.0
20190615/1245   53.8
20190615/1315   53.0
20190615/1345   54.0
20190615/1415   53.6
20190615/1445   52.8
20190615/1515   53.2
20190615/1545   55.2
20190615/1615   54.0
20190615/1645   52.8
20190615/1715   53.7
20190615/1745   54.0
20190615/1815   55.7
20190615/1845   55.6
20190615/1915   54.1
20190615/1945   53.0
20190615/2015   52.4
20190615/2045   51.4
20190615/2115   48.7
20190615/2145   48.5
20190615/2215   48.5
20190615/2245   47.3
20190615/2315   48.0
20190615/2345   48.4
20190616/0015   46.2
20190616/0045   44.1
20190616/0115   44.2
20190616/0145   44.3
20190616/0215   43.7
20190616/0245   45.0
20190616/0315   48.2
20190616/0345   50.2
20190616/0415   51.1
20190616/0445   52.1
20190616/0515   53.7
20190616/0545   55.2
20190616/0615   54.1
20190616/0645   51.6
20190616/0715   51.3
20190616/0745   52.1
20190616/0815   52.3
20190616/0845   51.8
20190616/0915   51.1
20190616/0945   50.2
20190616/1015   49.5
20190616/1045   50.6
20190616/1115   49.6
20190616/1145   48.2
20190616/1215   48.6
20190616/1245   49.4
20190616/1315   49.8
20190616/1345   50.6
20190616/1415   51.8
20190616/1445   52.7
20190616/1515   53.7
20190616/1545   54.5
20190616/1615   54.8
20190616/1645   54.3
20190616/1715   55.4
20190616/1745   56.0
20190616/1815   55.4
20190616/1845   55.0
20190616/1915   56.0
20190616/1945   56.9
20190616/2015   57.0
20190616/2045   57.0
20190616/2115   57.7
20190616/2145   58.5
20190616/2215   57.4
20190616/2245   56.6
20190616/2315   57.5
20190616/2345   59.5
20190617/0015   60.4
20190617/0045   59.9
20190617/0115   58.3
20190617/0145   59.0
20190617/0215   59.9
20190617/0245   59.5
20190617/0315   59.6
20190617/0345   59.6
20190617/0415   61.6
20190617/0445   62.9
20190617/0515   61.4
20190617/0545   59.8
20190617/0615   61.9
20190617/0645   67.4
20190617/0715   66.1
20190617/0745   62.5
20190617/0815   62.8
20190617/0845   60.9
20190617/0915   59.9
20190617/0945   59.9
20190617/1015   59.8
20190617/1045   62.6
20190617/1115   61.2
20190617/1145   59.3
20190617/1215   60.2
20190617/1245   59.8
20190617/1315   60.3
20190617/1345   62.4
20190617/1415   60.9
20190617/1445   58.4
20190617/1515   58.8
20190617/1545   57.5
20190617/1615   56.1
20190617/1645   57.4
20190617/1715   59.0
20190617/1745   59.5
20190617/1815   59.5
20190617/1845   60.3
20190617/1915   61.8
20190617/1945   61.6
20190617/2015   60.5
20190617/2045   58.7
20190617/2115   55.7
20190617/2145   51.9
20190617/2215   50.7
20190617/2245   52.4
20190617/2315   53.1
20190617/2345   53.5
20190618/0015   53.5
20190618/0045   52.9
20190618/0115   52.7
20190618/0145   54.0
20190618/0215   55.8
20190618/0245   57.4
20190618/0315   59.8
20190618/0345   60.6
20190618/0415   60.8
20190618/0445   59.7
20190618/0515   57.8
20190618/0545   57.2
20190618/0615   58.9
20190618/0645   60.2
20190618/0715   58.3
20190618/0745   56.7
20190618/0815   58.8
20190618/0845   59.7
20190618/0915   59.0
20190618/0945   62.2
20190618/1015   61.5
20190618/1045   57.5
20190618/1115   56.7
20190618/1145   56.8
20190618/1215   60.1
20190618/1245   60.5
20190618/1315   58.6
20190618/1345   61.2
20190618/1415   62.5
20190618/1445   62.8
20190618/1515   63.8
20190618/1545   63.7
20190618/1615   63.6
20190618/1645   63.5
20190618/1715   64.0
20190618/1745   63.0
20190618/1815   61.7
20190618/1845   61.6
20190618/1915   60.6
20190618/1945   60.3
20190618/2015   60.3
20190618/2045   60.3
20190618/2115   62.0
20190618/2145   61.8
20190618/2215   60.9
20190618/2245   61.5
20190618/2315   62.1
20190618/2345   63.6
20190619/0015   63.5
20190619/0045   60.8
20190619/0115   60.0
20190619/0145   60.1
20190619/0215   60.2
20190619/0245   61.5
20190619/0315   62.0
20190619/0345   61.2
20190619/0415   59.9
20190619/0445   58.8
20190619/0515   57.4
20190619/0545   55.0
20190619/0615   53.2
20190619/0645   53.4
20190619/0715   55.9
20190619/0745   58.2
20190619/0815   57.1
20190619/0845   55.9
20190619/0915   55.6
20190619/0945   56.1
20190619/1015   58.5
20190619/1045   59.2
20190619/1115   60.7
20190619/1145   60.5
20190619/1215   59.5
20190619/1245   58.7
20190619/1315   58.7
20190619/1345   60.6
20190619/1415   60.9
20190619/1445   62.0
20190619/1515   62.9
20190619/1545   63.0
20190619/1615   63.3
20190619/1645   63.4
20190619/1715   64.1
20190619/1745   62.8
20190619/1815   61.0
20190619/1845   61.3
20190619/1915   62.1
20190619/1945   61.9
20190619/2015   62.1
20190619/2045   63.1
20190619/2115   63.3
20190619/2145   63.9
20190619/2215   62.7
20190619/2245   60.0
20190619/2315   57.5
20190619/2345   52.7
20190620/0015   48.1
20190620/0045   46.6
20190620/0115   47.3
20190620/0145   48.2
20190620/0215   49.1
20190620/0245   49.6
20190620/0315   50.5
20190620/0345   51.8
20190620/0415   51.3
20190620/0445   50.3
20190620/0515   49.4
20190620/0545   48.3
20190620/0615   46.6
20190620/0645   45.5
20190620/0715   45.0
20190620/0745   45.3
20190620/0815   45.6
20190620/0845   45.2
20190620/0915   46.6
20190620/0945   48.2
20190620/1015   47.8
20190620/1045   47.4
20190620/1115   48.0
20190620/1145   49.1
20190622/0015   33.9
20190622/0045   34.8
20190622/0115   35.6
20190622/0145   35.4
20190622/0215   35.9
20190622/0245   36.2
20190622/0315   35.6
20190622/0345   35.5
20190622/0415   36.6
20190622/0445   36.8
20190622/0515   36.9
20190622/0545   38.2
20190622/0615   40.0
20190622/0645   41.3
20190622/0715   41.1
20190622/0745   43.4
20190622/0815   44.0
20190622/0845   43.6
20190622/0915   44.4
20190622/0945   43.7
20190622/1015   44.0
20190622/1045   45.5
20190622/1115   47.6
20190622/1145   48.5
20190622/1215   48.0
20190622/1245   48.0
20190622/1315   49.5
20190622/1345   49.3
20190622/1415   49.5
20190622/1445   50.9
20190622/1515   51.6
20190622/1545   51.7
20190622/1615   51.3
20190622/1645   51.1
20190622/1715   51.0
20190622/1745   50.5
20190622/1815   51.8
20190622/1845   54.6
20190622/1915   55.6
20190622/1945   56.1
20190622/2015   54.9
20190622/2045   54.0
20190622/2115   56.1
20190622/2145   57.0
20190622/2215   56.6
20190622/2245   56.5
20190622/2315   56.9
20190622/2345   56.3
20190623/0015   55.0
20190623/0045   55.5
20190623/0115   56.5
20190623/0145   56.8
20190623/0215   56.5
20190623/0245   55.3
20190623/0315   54.5
20190623/0345   54.3
20190623/0415   54.1
20190623/0445   53.9
20190623/0515   54.7
20190623/0545   55.2
20190623/0615   55.8
20190623/0645   56.1
20190623/0715   55.6
20190623/0745   56.1
20190623/0815   56.1
20190623/0845   56.0
20190623/0915   56.5
20190623/0945   56.1
20190623/1015   56.6
20190623/1045   56.8
20190623/1115   56.7
20190623/1145   57.6
20190623/1215   57.5
20190623/1245   58.4
20190623/1315   60.2
20190623/1345   61.7
20190623/1415   62.3
20190623/1445   61.6
20190623/1515   61.1
20190623/1545   60.7
20190623/1615   61.1
20190623/1645   61.6
20190623/1715   62.0
20190623/1745   61.5
20190623/1815   60.3
20190623/1845   59.9
20190623/1915   59.6
20190623/1945   59.5
20190623/2015   58.6
20190623/2045   58.7
20190623/2115   58.4
20190623/2145   57.6
20190623/2215   57.1
20190623/2245   56.1
20190623/2315   55.2
20190623/2345   55.2
20190624/0015   55.3
20190624/0045   55.0
20190624/0115   54.5
20190624/0145   54.0
20190624/0215   54.0
20190624/0245   53.5
20190624/0315   52.6
20190624/0345   52.0
20190624/0415   51.9
20190624/0445   51.7
20190624/0515   52.3
20190624/0545   52.5
20190624/0615   52.4
20190624/0645   52.7
20190624/0715   52.1
20190624/0745   51.6
20190624/0815   51.3
20190624/0845   51.1
20190624/0915   50.3
20190624/0945   48.8
20190624/1015   48.3
20190624/1045   50.2
20190624/1115   55.1
20190624/1145   55.4
20190624/1215   51.0
20190624/1245   49.2
20190624/1315   50.5
20190624/1345   50.3
20190624/1415   49.8
20190624/1445   49.1
20190624/1515   48.3
20190624/1545   47.2
20190624/1615   45.9
20190624/1645   46.3
20190624/1715   46.2
20190624/1745   45.3
20190624/1815   43.6
20190624/1845   44.0
20190624/1915   45.8
20190624/1945   45.3
20190624/2015   44.3
20190624/2045   44.5
20190624/2115   42.6
20190624/2145   40.3
20190624/2215   39.1
20190624/2245   38.5
20190624/2315   39.2
20190624/2345   39.7
20190625/0015   40.6
20190625/0045   40.9
20190625/0115   41.4
20190625/0145   42.0
20190625/0215   41.7
20190625/0245   41.6
20190625/0315   42.3
20190625/0345   42.5
20190625/0415   41.9
20190625/0445   41.6
20190625/0515   41.9
20190625/0545   42.0
20190625/0615   41.6
20190625/0645   41.2
20190625/0715   41.7
20190625/0745   42.5
20190625/0815   42.8
20190625/0845   42.2
20190625/0915   41.1
20190625/0945   39.9
20190625/1015   39.1
20190625/1045   39.2
20190625/1115   39.3
20190625/1145   39.2
20190625/1215   39.6
20190625/1245   39.2
20190625/1315   39.9
20190625/1345   40.3
20190625/1415   39.8
20190625/1445   39.4
20190625/1515   39.7
20190625/1545   39.4
20190625/1615   38.4
20190625/1645   37.6
20190625/1715   38.0
20190625/1745   38.6
20190625/1815   38.5
20190625/1845   39.3
20190625/1915   38.7
20190625/1945   38.2
20190625/2015   38.7
20190625/2045   39.1
20190625/2115   39.5
20190625/2145   39.1
20190625/2215   38.1
20190625/2245   36.9
20190625/2315   36.4
20190625/2345   37.5
20190626/0015   38.5
20190626/0045   38.3
20190626/0115   37.7
20190626/0145   38.6
20190626/0215   39.4
20190626/0245   38.8
20190626/0315   38.3
20190626/0345   38.2
20190626/0415   38.1
20190626/0445   37.3
20190626/0515   36.3
20190626/0545   36.2
20190626/0615   37.0
20190626/0645   37.5
20190626/0715   37.4
20190626/0745   38.8
20190626/0815   40.0
20190626/0845   40.4
20190626/0915   39.9
20190626/0945   38.6
20190626/1015   38.3
20190626/1045   40.5
20190626/1115   42.6
20190626/1145   41.5
20190626/1215   39.5
20190626/1245   37.7
20190626/1315   37.5
20190626/1345   37.9
20190626/1415   37.7
20190626/1445   37.7
20190626/1515   37.7
20190626/1545   36.6
20190626/1615   36.6
20190626/1645   37.1
20190626/1715   35.8
20190626/1745   35.0
20190626/1815   35.5
20190626/1845   36.6
20190626/1915   37.5
20190626/1945   37.6
20190626/2015   37.3
20190626/2045   38.1
20190626/2115   36.8
20190626/2145   34.0
20190626/2215   33.2
20190626/2245   32.9
20190626/2315   33.0
20190626/2345   33.7
20190627/0015   34.4
20190627/0045   34.3
20190627/0115   35.4
20190627/0145   37.1
20190627/0215   37.7
20190627/0245   38.3
20190627/0315   36.5
20190627/0345   35.5
20190627/0415   35.8
20190627/0445   34.6
20190627/0515   32.5
20190627/0545   32.0
20190627/0615   32.7
20190627/0645   34.4
20190627/0715   33.7
20190627/0745   31.5
20190627/0815   33.4
20190627/0845   33.4
20190627/0915   31.3
20190627/0945   30.8
20190627/1015   30.9
20190627/1045   30.1
20190627/1115   30.0
20190627/1145   30.1
20190627/1215   29.8
20190627/1245   30.2
20190627/1315   30.1
20190627/1345   29.4
20190627/1415   29.5
20190627/1445   29.8
20190627/1515   31.3
20190627/1545   33.5
20190627/1615   34.6
20190627/1645   35.3
20190627/1715   37.2
20190627/1745   40.0
20190627/1815   39.8
20190627/1845   38.6
20190627/1915   38.8
20190627/1945   38.6
20190627/2015   39.2
20190627/2045   41.3
20190627/2115   42.8
20190627/2145   44.8
20190627/2215   46.3
20190627/2245   46.8
20190627/2315   46.6
20190627/2345   47.4
20190628/0015   50.7
20190628/0045   51.0
20190628/0115   49.9
20190628/0145   50.3
20190628/0215   50.6
20190628/0245   51.3
20190628/0315   52.4
20190628/0345   51.8
20190628/0415   50.6
20190628/0445   50.1
20190628/0515   50.4
20190628/0545   51.7
20190628/0615   52.6
20190628/0645   52.3
20190628/0715   52.5
20190628/0745   52.7
20190628/0815   52.1
20190628/0845   53.4
20190628/0915   52.7
20190628/0945   51.8
20190628/1015   53.3
20190628/1045   53.4
20190628/1115   53.7
20190628/1145   54.3
20190628/1215   53.9
20190628/1245   54.6
20190628/1315   56.2
20190628/1345   56.8
20190628/1415   55.6
20190628/1445   57.4
20190628/1515   59.6
20190628/1545   58.8
20190628/1615   58.3
20190628/1645   58.0
20190628/1715   58.8
20190628/1745   59.2
20190628/1815   59.6
20190628/1845   59.9
20190628/1915   56.8
20190628/1945   55.4
20190628/2015   55.4
20190628/2045   54.5
20190628/2115   55.4
20190628/2145   55.1
20190628/2215   53.6
20190628/2245   52.8
20190628/2315   52.3
20190628/2345   53.4
20190629/0015   54.9
20190629/0045   52.9
20190629/0115   50.4
20190629/0145   50.0
20190629/0215   49.5
20190629/0245   48.8
20190629/0315   48.0
20190629/0345   47.3
20190629/0415   46.2
20190629/0445   45.8
20190629/0515   44.9
20190629/0545   43.6
20190629/0615   43.3
20190629/0645   42.9
20190629/0715   43.3
20190629/0745   43.6
20190629/0815   42.6
20190629/0845   40.8
20190629/0915   39.4
20190629/0945   39.5
20190629/1015   40.2
20190629/1045   40.0
20190629/1115   39.6
20190629/1145   40.6
20190629/1215   42.3
20190629/1245   43.3
20190629/1315   42.9
20190629/1345   42.6
20190629/1415   44.1
20190629/1445   44.8
20190629/1515   44.4
20190629/1545   44.9
20190629/1615   43.7
20190629/1645   43.3
20190629/1715   43.9
20190629/1745   42.8
20190629/1815   42.8
20190629/1845   42.9
20190629/1915   42.7
20190629/1945   42.9
20190629/2015   42.8
20190629/2045   43.3
20190629/2115   43.8
20190629/2145   43.9
20190629/2215   43.8
20190629/2245   42.6
20190629/2315   42.1
20190629/2345   42.3
20190630/0015   43.1
20190630/0045   42.5
20190630/0115   41.9
20190630/0145   42.7
20190630/0215   42.6
20190630/0245   42.4
20190630/0315   41.7
20190630/0345   41.5
20190630/0415   41.7
20190630/0445   41.4
20190630/0515   41.4
20190630/0545   41.1
20190630/0615   41.0
20190630/0645   39.1
20190630/0715   37.9
20190630/0745   39.7
20190630/0815   41.4
20190630/0845   40.2
20190630/0915   38.1
20190630/0945   38.2
20190630/1015   38.7
20190630/1045   39.5
20190630/1115   40.5
20190630/1145   42.3
20190630/1215   42.4
20190630/1245   41.8
20190630/1315   41.9
20190630/1345   42.7
20190630/1415   44.7
20190630/1445   46.3
20190630/1515   46.4
20190630/1545   46.0
20190630/1615   46.0
20190630/1645   46.4
20190630/1715   46.3
20190630/1745   46.8
20190630/1815   47.9
20190630/1845   48.3
20190630/1915   49.5
20190630/1945   50.6
20190630/2015   53.2
20190630/2045   57.1
20190630/2115   59.6
20190630/2145   59.8
20190630/2215   58.7
20190630/2245   57.9
20190630/2315   57.2
20190630/2345   54.7
20190701/0015   53.9
20190701/0045   57.2
20190701/0115   59.2
20190701/0145   59.4
20190701/0215   59.3
20190701/0245   59.6
20190701/0315   60.5
20190701/0345   60.7
20190701/0415   59.6
20190701/0445   60.1
20190701/0515   61.1
20190701/0545   61.3
20190701/0615   61.4
20190701/0645   62.3
20190701/0715   61.4
20190701/0745   61.7
20190701/0815   62.1
20190701/0845   55.0
20190701/0915   50.5
20190701/0945   50.9
20190701/1015   51.4
20190701/1045   54.2
20190701/1115   55.5
20190701/1145   53.6
20190701/1215   52.9
20190701/1245   52.5
20190701/1315   51.2
20190701/1345   50.2
20190701/1415   49.0
20190701/1445   48.6
20190701/1515   49.5
20190701/1545   49.9
20190701/1615   47.4
20190701/1645   45.8
20190701/1715   46.2
20190701/1745   45.3
20190701/1815   44.9
20190701/1845   44.4
20190701/1915   43.9
20190701/1945   43.7
20190701/2015   45.3
20190701/2045   47.1
20190701/2115   46.4
20190701/2145   43.9
20190701/2215   41.7
20190701/2245   40.6
20190701/2315   39.9
20190701/2345   40.2
20190702/0015   39.2
20190702/0045   37.9
20190702/0115   38.2
20190702/0145   38.3
20190702/0215   37.7
20190702/0245   36.6
20190702/0315   36.4
20190702/0345   37.3
20190702/0415   36.8
20190702/0445   36.3
20190702/0515   35.9
20190702/0545   35.4
20190702/0615   35.5
20190702/0645   34.7
20190702/0715   35.2
20190702/0745   36.3
20190702/0815   36.8
20190702/0845   36.7
20190702/0915   35.9
20190702/0945   36.0
20190702/1015   35.4
20190702/1045   35.4
20190702/1115   36.2
20190702/1145   36.1
20190702/1215   35.5
20190702/1245   36.6
20190702/1315   37.8
20190702/1345   37.2
20190702/1415   36.9
20190702/1445   37.9
20190702/1515   38.2
20190702/1545   36.7
20190702/1615   36.5
20190702/1645   37.6
20190702/1715   38.4
20190702/1745   38.4
20190702/1815   38.1
20190702/1845   38.2
20190702/1915   38.2
20190702/1945   37.9
20190702/2015   38.1
20190702/2045   37.9
20190702/2115   37.2
20190702/2145   36.2
20190702/2215   35.2
20190702/2245   34.9
20190702/2315   34.7
20190702/2345   33.7
20190703/0015   32.6
20190703/0045   31.9
20190703/0115   32.1
20190703/0145   33.3
20190703/0215   33.6
20190703/0245   33.1
20190703/0315   33.8
20190703/0345   33.9
20190703/0415   33.0
20190703/0445   33.6
20190703/0515   33.6
20190703/0545   32.3
20190703/0615   31.0
20190703/0645   32.5
20190703/0715   32.7
20190703/0745   30.3
20190703/0815   29.6
20190703/0845   29.1
20190703/0915   28.1
20190703/0945   28.6
20190703/1015   30.0
20190703/1045   30.3
20190703/1115   30.2
20190703/1145   32.8
20190703/1215   34.5
20190703/1245   34.0
20190703/1315   33.6
20190703/1345   32.5
20190703/1415   31.3
20190703/1445   31.4
20190703/1515   32.2
20190703/1545   33.4
20190703/1615   35.6
20190703/1645   36.9
20190703/1715   37.7
20190703/1745   37.9
20190703/1815   38.2
20190703/1845   39.8
20190703/1915   40.3
20190703/1945   38.6
20190703/2015   39.2
20190703/2045   40.4
20190703/2115   40.6
20190703/2145   40.2
20190703/2215   40.5
20190703/2245   43.4
20190703/2315   45.9
20190703/2345   48.4
20190704/0015   49.2
20190704/0045   48.8
20190704/0115   48.0
20190704/0145   50.0
20190704/0215   51.5
20190704/0245   52.1
20190704/0315   54.2
20190704/0345   55.0
20190704/0415   55.6
20190704/0445   55.5
20190704/0515   56.8
20190704/0545   57.3
20190704/0615   57.7
20190704/0645   59.9
20190704/0715   59.4
20190704/0745   58.0
20190704/0815   58.1
20190704/0845   57.2
20190704/0915   57.4
20190704/0945   58.7
20190704/1015   58.6
20190704/1045   59.5
20190704/1115   58.6
20190704/1145   57.0
20190704/1215   56.3
20190704/1245   55.9
20190704/1315   56.6
20190704/1345   57.3
20190704/1415   57.9
20190704/1445   58.4
20190704/1515   58.4
20190704/1545   58.7
20190704/1615   59.9
20190704/1645   60.3
20190704/1715   59.4
20190704/1745   57.4
20190704/1815   56.3
20190704/1845   58.0
20190704/1915   58.7
20190704/1945   58.0
20190704/2015   57.0
20190704/2045   57.6
20190704/2115   57.2
20190704/2145   55.0
20190704/2215   54.5
20190704/2245   53.5
20190704/2315   52.4
20190704/2345   52.1
20190705/0015   51.3
20190705/0045   50.3
20190705/0115   50.1
20190705/0145   49.6
20190705/0215   49.1
20190705/0245   49.8
20190705/0315   50.7
20190705/0345   50.2
20190705/0415   50.3
20190705/0445   52.6
20190705/0515   54.1
20190705/0545   54.0
20190705/0615   53.4
20190705/0645   53.7
20190705/0715   52.4
20190705/0745   51.2
20190705/0815   54.0
20190705/0845   55.0
20190705/0915   54.8
20190705/0945   56.4
20190705/1015   56.9
20190705/1045   57.2
20190705/1115   56.9
20190705/1145   56.6
20190705/1215   57.7
20190705/1245   59.8
20190705/1315   60.6
20190705/1345   60.2
20190705/1415   59.6
20190705/1445   58.9
20190705/1515   57.9
20190705/1545   57.9
20190705/1615   58.5
20190705/1645   58.6
20190705/1715   57.5
20190705/1745   56.7
20190705/1815   56.8
20190705/1845   57.5
20190705/1915   55.6
20190705/1945   52.4
20190705/2015   51.4
20190705/2045   51.0
20190705/2115   48.4
20190705/2145   43.4
20190705/2215   39.6
20190705/2245   39.4
20190705/2315   39.6
20190705/2345   39.5
20190706/0015   38.8
20190706/0045   37.7
20190706/0115   38.1
20190706/0145   37.9
20190706/0215   38.4
20190706/0245   38.8
20190706/0315   39.6
20190706/0345   40.3
20190706/0415   41.3
20190706/0445   42.8
20190706/0515   43.1
20190706/0545   42.8
20190706/0615   43.1
20190706/0645   44.3
20190706/0715   44.2
20190706/0745   44.0
20190706/0815   44.3
20190706/0845   43.6
20190706/0915   43.2
20190706/0945   43.4
20190706/1015   43.4
20190706/1045   43.0
20190706/1115   41.9
20190706/1145   41.5
20190706/1215   42.0
20190706/1245   42.2
20190706/1315   42.9
20190706/1345   42.9
20190706/1415   42.7
20190706/1445   42.1
20190706/1515   40.8
20190706/1545   40.2
20190706/1615   41.1
20190706/1645   41.6
20190706/1715   41.8
20190706/1745   41.9
20190706/1815   42.0
20190706/1845   43.0
20190706/1915   42.1
20190706/1945   42.6
20190706/2015   42.2
20190706/2045   40.8
20190706/2115   40.2
20190706/2145   39.5
20190706/2215   39.6
20190706/2245   39.6
20190706/2315   40.3
20190706/2345   41.0
20190707/0015   40.9
20190707/0045   41.1
20190707/0115   42.2
20190707/0145   43.0
20190707/0215   42.8
20190707/0245   42.2
20190707/0315   42.6
20190707/0345   42.4
20190707/0415   42.4
20190707/0445   42.8
20190707/0515   42.0
20190707/0545   41.7
20190707/0615   42.5
20190707/0645   43.2
20190707/0715   42.7
20190707/0745   41.9
20190707/0815   41.7
20190707/0845   41.0
20190707/0915   40.7
20190707/0945   41.2
20190707/1015   41.1
20190707/1045   41.6
20190707/1115   41.0
20190707/1145   40.0
20190707/1215   39.1
20190707/1245   38.6
20190707/1315   40.2
20190707/1345   41.7
20190707/1415   42.7
20190707/1445   44.6
20190707/1515   46.1
20190707/1545   45.5
20190707/1615   45.9
20190707/1645   46.5
20190707/1715   45.6
20190707/1745   44.7
20190707/1815   43.3
20190707/1845   43.2
20190707/1915   43.0
20190707/1945   43.1
20190707/2015   44.0
20190707/2045   44.7
20190707/2115   44.1
20190707/2145   44.0
20190707/2215   45.2
20190707/2245   45.2
20190707/2315   44.5
20190707/2345   43.9
20190708/0015   44.8
20190708/0045   43.3
20190708/0115   42.4
20190708/0145   43.4
20190708/0215   43.1
20190708/0245   44.1
20190708/0315   45.7
20190708/0345   45.1
20190708/0415   45.0
20190708/0445   47.1
20190708/0515   47.2
20190708/0545   48.4
20190708/0615   49.0
20190708/0645   46.3
20190708/0715   45.0
20190708/0745   45.9
20190708/0815   45.7
20190708/0845   44.8
20190708/0915   44.8
20190708/0945   45.7
20190708/1015   46.7
20190708/1045   45.9
20190708/1115   44.5
20190708/1145   43.4
20190708/1215   42.5
20190708/1245   42.5
20190708/1315   42.2
20190708/1345   42.6
20190708/1415   44.6
20190708/1445   44.9
20190708/1515   44.5
20190708/1545   44.9
20190708/1615   44.8
20190708/1645   45.4
20190708/1715   49.0
20190708/1745   50.2
20190708/1815   46.3
20190708/1845   49.6
20190708/1915   52.8
20190708/1945   50.2
20190708/2015   48.5
20190708/2045   48.0
20190708/2115   49.8
20190708/2145   51.4
20190708/2215   51.4
20190708/2245   51.3
20190708/2315   49.7
20190708/2345   48.0
20190709/0015   50.5
20190709/0045   53.2
20190709/0115   55.2
20190709/0145   55.5
20190709/0215   55.0
20190709/0245   55.6
20190709/0315   55.3
20190709/0345   54.8
20190709/0415   55.3
20190709/0445   56.4
20190709/0515   57.3
20190709/0545   58.1
20190709/0615   57.5
20190709/0645   56.5
20190709/0715   56.2
20190709/0745   55.2
20190709/0815   54.6
20190709/0845   54.4
20190709/0915   55.1
20190709/0945   56.6
20190709/1015   57.9
20190709/1045   58.5
20190709/1115   57.5
20190709/1145   55.3
20190709/1215   55.5
20190709/1245   56.7
20190709/1315   58.4
20190709/1345   58.9
20190709/1415   57.8
20190709/1445   56.2
20190709/1515   54.7
20190709/1545   55.3
20190709/1615   55.4
20190709/1645   55.3
20190709/1715   54.3
20190709/1745   53.2
20190709/1815   51.6
20190709/1845   51.4
20190709/1915   50.8
20190709/1945   49.0
20190709/2015   48.7
20190709/2045   46.9
20190709/2115   44.4
20190709/2145   42.8
20190709/2215   42.5
20190709/2245   41.3
20190709/2315   39.6
20190709/2345   39.9
20190710/0015   41.4
20190710/0045   43.1
20190710/0115   43.8
20190710/0145   45.1
20190710/0215   47.1
20190710/0245   47.0
20190710/0315   44.2
20190710/0345   42.3
20190710/0415   42.1
20190710/0445   41.5
20190710/0515   40.1
20190710/0545   40.5
20190710/0615   41.4
20190710/0645   41.1
20190710/0715   39.8
20190710/0745   38.6
20190710/0815   38.1
20190710/0845   37.7
20190710/0915   36.8
20190710/0945   36.3
20190710/1015   36.6
20190710/1045   36.1
20190710/1115   35.3
20190710/1145   34.9
20190710/1215   35.1
20190710/1245   34.6
20190710/1315   33.5
20190710/1345   32.0
20190710/1415   31.6
20190710/1445   32.6
20190710/1515   32.6
20190710/1545   30.6
20190710/1615   31.2
20190710/1645   32.4
20190710/1715   32.5
20190710/1745   32.9
20190710/1815   31.7
20190710/1845   31.4
20190710/1915   31.1
20190710/1945   32.3
20190710/2015   34.7
20190710/2045   35.7
20190710/2115   35.5
20190710/2145   35.4
20190710/2215   35.1
20190710/2245   34.7
20190710/2315   34.5
20190710/2345   35.0
20190711/0015   37.0
20190711/0045   37.8
20190711/0115   36.3
20190711/0145   34.7
20190711/0215   34.4
20190711/0245   35.1
20190711/0315   35.8
20190711/0345   35.0
20190711/0415   35.6
20190711/0445   37.0
20190711/0515   36.7
20190711/0545   37.2
20190711/0615   36.9
20190711/0645   36.8
20190711/0715   37.7
20190711/0745   36.8
20190711/0815   35.9
20190711/0845   35.9
20190711/0915   37.4
20190711/0945   38.4
20190711/1015   38.9
20190711/1045   40.1
20190711/1115   40.6
20190711/1145   40.5
20190711/1215   43.3
20190711/1245   46.0
20190711/1315   49.2
20190711/1345   49.6
20190711/1415   50.1
20190711/1445   51.1
20190711/1515   49.5
20190711/1545   49.4
20190711/1615   48.9
20190711/1645   45.4
20190711/1715   46.7
20190711/1745   49.5
20190711/1815   47.8
20190711/1845   47.2
20190711/1915   46.8
20190711/1945   47.5
20190711/2015   47.7
20190711/2045   49.1
20190711/2115   48.8
20190711/2145   46.9
20190711/2215   47.2
20190711/2245   46.8
20190711/2315   46.4
20190711/2345   45.9
20190712/0015   44.8
20190712/0045   44.8
20190712/0115   46.2
20190712/0145   47.1
20190712/0215   47.0
20190712/0245   47.6
20190712/0315   47.2
20190712/0345   46.0
20190712/0415   47.1
20190712/0445   49.0
20190712/0515   50.0
20190712/0545   51.0
20190712/0615   51.5
20190712/0645   52.0
20190712/0715   52.2
20190712/0745   52.9
20190712/0815   54.2
20190712/0845   55.5
20190712/0915   57.4
20190712/0945   58.2
20190712/1015   57.3
20190712/1045   56.4
20190712/1115   55.8
20190712/1145   55.1
20190712/1215   54.8
20190712/1245   55.2
20190712/1315   54.4
20190712/1345   54.3
20190712/1415   56.5
20190712/1445   56.1
20190712/1515   55.4
20190712/1545   55.6
20190712/1615   54.0
20190712/1645   53.0
20190712/1715   52.4
20190712/1745   51.9
20190712/1815   52.1
20190712/1845   52.8
20190712/1915   53.2
20190712/1945   51.2
20190712/2015   50.1
20190712/2045   50.2
20190712/2115   50.2
20190712/2145   50.1
20190712/2215   50.0
20190712/2245   50.2
20190712/2315   49.4
20190712/2345   50.0
20190713/0015   51.3
20190713/0045   51.5
20190713/0115   49.7
20190713/0145   49.4
20190713/0215   49.8
20190713/0245   51.0
20190713/0315   51.1
20190713/0345   50.9
20190713/0415   52.1
20190713/0445   52.2
20190713/0515   52.1
20190713/0545   51.5
20190713/0615   52.4
20190713/0645   53.2
20190713/0715   54.7
